,family,steel,carbon,hardness,temper_rolling,condition,formability,strength,non-ageing,surface-quality,bf,bt,bw/me,bl,cbond,ferro,blue/bright/varn/clean,shape,thick,width,len,bore,recozimento,thick_q,width_q,len_q
473,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
474,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
475,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
476,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,1320.0,0.0,0,mediano,grupo_thick_02,grupo_width_03,grupo_len_01
477,ZS,A,0,50,T,?,?,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1250.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
478,?,R,0,0,?,S,3.0,0,?,?,?,?,?,?,?,?,?,SHEET,1.601,830.0,881.0,0,ruim,grupo_thick_04,grupo_width_02,grupo_len_03
479,?,M,0,0,?,?,?,350,?,G,?,Y,?,?,?,?,?,COIL,0.9,1320.0,0.0,0,ideal,grupo_thick_02,grupo_width_03,grupo_len_01
480,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,COIL,2.0,1525.0,0.0,0,ruim,grupo_thick_05,grupo_width_03,grupo_len_01
481,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6990000000000001,520.0,762.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
482,?,A,0,60,T,?,?,0,?,G,?,?,?,?,Y,?,?,COIL,0.8,710.1,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
483,?,A,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,1.6,1320.0,1000.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
484,?,A,0,85,T,?,?,0,?,G,?,?,M,?,?,?,?,COIL,3.201,1000.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
485,TN,A,0,0,?,?,3.0,0,N,?,?,?,B,?,?,Y,?,SHEET,0.6,1220.0,4880.0,0,mediano,grupo_thick_01,grupo_width_03,grupo_len_03
486,ZS,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,1.0,75.0,0.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_01
487,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,?,?,COIL,1.6,1220.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
488,TN,?,0,0,?,A,1.0,0,?,?,?,?,?,?,?,?,?,COIL,1.6,1220.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
489,ZS,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,COIL,1.6,1220.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
490,ZS,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,COIL,1.6,1220.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
491,?,A,0,70,T,?,?,0,?,G,?,?,B,?,?,?,?,COIL,2.5,609.9,0.0,0,ideal,grupo_thick_05,grupo_width_02,grupo_len_01
492,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
493,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
494,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
495,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6990000000000001,609.9,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
496,?,R,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,3.2,610.0,1000.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_03
497,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.9,966.1,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
498,?,A,0,0,?,S,3.0,0,N,E,?,Y,?,?,?,?,?,COIL,1.001,610.0,0.0,0,ruim,grupo_thick_03,grupo_width_02,grupo_len_01
499,?,R,0,0,?,S,3.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.601,375.0,612.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_02
500,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,COIL,0.8,50.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
501,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,COIL,0.8,50.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
502,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,COIL,0.8,50.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
503,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,COIL,0.8,50.0,0.0,0,ideal,grupo_thick_02,grupo_width_01,grupo_len_01
504,?,K,45,0,?,?,?,0,?,?,?,?,?,?,?,?,?,COIL,0.6,610.0,0.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_01
505,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
506,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
507,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
508,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
509,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
510,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
511,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
512,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
513,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,?,?,?,?,SHEET,0.6,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
514,?,A,0,0,?,S,2.0,0,?,G,?,?,?,?,?,?,?,SHEET,1.2,335.0,4170.0,0,mediano,grupo_thick_03,grupo_width_01,grupo_len_03
515,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
516,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
517,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
518,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
519,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
520,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
521,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
522,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
523,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
524,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
525,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
526,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
527,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
528,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
529,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
530,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
531,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
532,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
533,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
534,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
535,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
536,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
537,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
538,?,A,0,0,?,S,2.0,0,?,E,?,Y,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
539,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
540,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
541,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
542,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
543,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
544,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
545,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
546,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
547,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
548,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
549,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
550,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,0.7,610.0,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
551,?,V,0,0,?,S,2.0,0,?,?,?,?,?,?,?,?,?,SHEET,0.8,1320.0,1.0,0,ruim,grupo_thick_02,grupo_width_03,grupo_len_01
552,?,A,0,85,T,?,?,0,?,G,?,?,?,?,?,?,?,COIL,3.2,609.9,0.0,0,ideal,grupo_thick_06,grupo_width_02,grupo_len_01
553,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,Y,?,COIL,1.6,50.0,0.0,0,mediano,grupo_thick_04,grupo_width_01,grupo_len_01
554,?,A,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
555,?,A,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
556,?,A,0,0,?,S,2.0,0,?,E,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
557,?,R,0,0,?,S,2.0,0,?,?,?,?,B,?,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
558,?,R,0,0,?,S,2.0,0,?,?,?,?,B,?,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
559,?,R,0,0,?,S,2.0,0,?,?,?,?,B,?,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
560,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
561,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
562,?,A,0,0,?,S,2.0,0,?,G,Y,?,B,Y,?,?,?,SHEET,1.599,1300.0,4880.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_03
563,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6,1320.0,0.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
564,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,COIL,0.6,1320.0,0.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
565,?,R,0,0,?,A,3.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6,1320.0,0.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
566,?,R,0,0,?,A,3.0,0,?,G,?,?,?,?,?,?,?,COIL,0.6,1320.0,0.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_01
567,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,SHEET,0.301,610.0,4880.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_03
568,ZS,R,0,0,?,?,?,300,?,?,?,?,?,?,?,?,?,COIL,0.8,915.1,0.0,0,ideal,grupo_thick_02,grupo_width_02,grupo_len_01
569,?,A,0,85,T,?,?,0,?,G,?,?,M,?,?,?,?,COIL,4.0,1000.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
570,?,A,0,85,T,?,?,0,?,G,?,?,M,?,?,?,?,COIL,4.0,1000.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
571,?,A,0,85,T,?,?,0,?,G,?,?,M,?,?,?,?,COIL,4.0,1000.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
572,?,A,0,85,T,?,?,0,?,G,?,?,M,?,?,?,?,COIL,4.0,1000.0,0.0,600,mediano,grupo_thick_06,grupo_width_02,grupo_len_01
573,TN,A,0,0,?,?,3.0,0,N,?,?,?,?,?,?,?,?,SHEET,1.2,335.0,612.0,0,ideal,grupo_thick_03,grupo_width_01,grupo_len_02
574,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.6,520.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
575,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.6,520.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
576,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,520.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
577,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,?,?,?,?,SHEET,0.6,520.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
578,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
579,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
580,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
581,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
582,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
583,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
584,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
585,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
586,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,mediano,grupo_thick_04,grupo_width_03,grupo_len_01
587,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,1320.0,0.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_01
588,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,3.2,1320.0,0.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_01
589,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,1320.0,0.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_01
590,?,?,0,0,?,A,2.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,1320.0,0.0,0,ruim,grupo_thick_06,grupo_width_03,grupo_len_01
591,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,0.3,610.0,4880.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_03
592,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,SHEET,0.3,610.0,4880.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_03
593,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.3,610.0,4880.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_03
594,?,A,0,0,?,S,2.0,0,?,E,?,?,?,Y,?,?,?,SHEET,0.3,610.0,4880.0,0,mediano,grupo_thick_01,grupo_width_02,grupo_len_03
595,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,520.0,4880.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_03
596,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,520.0,4880.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_03
597,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.6990000000000001,520.0,4880.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_03
598,?,A,0,0,?,S,2.0,0,?,F,?,?,?,?,?,?,?,SHEET,0.6990000000000001,520.0,4880.0,0,ruim,grupo_thick_02,grupo_width_01,grupo_len_03
599,?,A,0,45,?,S,?,0,?,D,?,?,B,Y,?,?,?,SHEET,0.3,610.0,762.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
600,?,A,0,45,?,S,?,0,?,D,?,?,B,Y,?,?,?,SHEET,0.3,610.0,762.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
601,?,A,0,45,?,S,?,0,?,D,?,?,B,?,?,?,?,SHEET,0.3,610.0,762.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
602,?,A,0,45,?,S,?,0,?,D,?,?,B,?,?,?,?,SHEET,0.3,610.0,762.0,0,ruim,grupo_thick_01,grupo_width_02,grupo_len_02
603,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
604,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
605,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
606,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
607,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
608,?,R,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
609,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,C,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
610,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,C,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
611,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,C,COIL,0.6990000000000001,610.0,0.0,0,mediano,grupo_thick_02,grupo_width_02,grupo_len_01
612,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,610.0,762.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_02
613,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,610.0,762.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_02
614,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,610.0,762.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_02
615,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,3.2,610.0,762.0,0,ruim,grupo_thick_06,grupo_width_02,grupo_len_02
616,ZS,A,0,50,T,?,?,0,?,E,?,?,?,?,?,?,?,COIL,0.6,1250.0,0.0,0,mediano,grupo_thick_01,grupo_width_03,grupo_len_01
617,?,A,0,0,?,S,2.0,0,?,E,Y,?,?,?,?,?,?,COIL,1.6,1320.0,0.0,0,ruim,grupo_thick_04,grupo_width_03,grupo_len_01
618,?,A,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,SHEET,0.3,1320.0,762.0,0,mediano,grupo_thick_01,grupo_width_03,grupo_len_02
619,?,R,0,0,?,S,2.0,0,?,E,?,?,?,?,?,?,?,COIL,0.9009999999999999,966.1,0.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_01
620,?,R,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,0.3,595.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
621,?,R,0,0,?,S,2.0,0,?,E,?,?,B,Y,?,?,?,SHEET,0.3,595.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
622,?,?,0,0,?,S,1.0,0,?,G,?,?,B,Y,?,?,?,SHEET,0.3,595.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
623,?,?,0,0,?,S,1.0,0,?,G,?,?,B,Y,?,?,?,SHEET,0.3,595.0,4880.0,0,ruim,grupo_thick_01,grupo_width_01,grupo_len_03
624,?,A,0,0,?,S,2.0,0,?,F,Y,?,B,Y,?,?,?,SHEET,0.6,1220.0,4880.0,0,ruim,grupo_thick_01,grupo_width_03,grupo_len_03
625,?,A,0,0,?,S,2.0,0,?,F,Y,?,?,Y,?,?,?,SHEET,0.6990000000000001,609.9,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
626,?,S,70,0,?,?,?,0,?,?,?,?,M,?,?,?,?,SHEET,2.0,1000.0,4880.0,0,mediano,grupo_thick_05,grupo_width_02,grupo_len_03
627,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
628,?,A,0,0,?,S,3.0,0,N,E,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
629,?,A,0,0,?,S,3.0,0,N,F,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
630,?,A,0,0,?,S,3.0,0,N,F,?,?,?,?,?,?,?,SHEET,1.0,610.0,4880.0,0,ruim,grupo_thick_02,grupo_width_02,grupo_len_03
631,?,?,0,0,?,S,1.0,0,?,G,?,?,?,?,?,?,?,COIL,3.2,60.0,0.0,0,ruim,grupo_thick_06,grupo_width_01,grupo_len_01
